0.38165,0.33784,0.41865,0.28582,0.44308,0.60182,0.28499,0.55043,0.27705,0.49612,0.42136,0.31212,0.24095,0.2424,0.46391,0.42841,0.4767,0.37219,0.33154,0.44147,0.31064,0.37656,0.31331,0.33406,0.3669,0.3941,0.4704,0.16906,0.17767,0.26851
0.75714,0.51884,0.74,0.48693,0.31698,0.55172,0.50167,0.66972,0.24045,0.42001,0.73414,0.32945,0.3183,0.26912,0.5521,0.41916,0.95584,0.41123,0.26389,0.52067,0.52106,0.82644,0.51658,0.54822,0.39333,0.62829,0.58447,0.25614,0.20451,0.68355
1.0859,0.33745,0.54085,0.53886,0.20297,0.91581,0.40991,0.51431,0.31176,0.3667,0.99031,0.39527,0.2628,0.26905,0.32577,0.54799,0.85545,0.46954,0.24425,0.73871,0.4189,0.58746,0.85636,0.6982,0.25656,0.60079,0.66991,0.19588,0.17149,0.55276
0.7429,0.31724,0.37189,0.48981,0.18966,0.7687,0.28364,0.38855,0.26907,0.30814,1.3004,0.21546,0.34479,0.13441,0.19476,0.40091,1.1423,0.22057,0.2141,0.53359,0.28089,0.43723,0.49536,0.32969,0.2243,0.55195,0.45396,0.15755,0.085216,0.31448
0.78678,0.3107,0.45077,0.29884,0.20237,0.46716,0.5703,0.5755,0.21177,0.33155,1.7071,0.29118,0.32482,0.2388,0.17698,0.36999,1.8925,0.14132,0.14914,0.5435,0.26728,0.3221,0.37889,0.13362,0.31418,0.78837,0.5468,0.188,0.073314,0.31511
0.7297,0.31897,0.49056,0.22202,0.19519,0.28094,0.418,0.58623,0.15886,0.21214,2.2727,0.42764,0.3959,0.16733,0.19318,0.47398,1.7252,0.1409,0.20361,0.60119,0.27837,0.5127,0.2457,0.14308,0.25365,0.63256,0.56655,0.19588,0.10618,0.62596
0.62663,0.14536,0.65596,0.14664,0.23812,0.28162,0.22922,0.54295,0.20646,0.23095,2.429,0.51705,0.4137,0.13348,0.06783,0.2391,1.5633,0.081057,0.16758,1.0622,0.33688,0.59812,0.21694,0.15617,0.21061,0.68241,0.51656,0.20363,0.11329,0.34798
0.41948,0.11692,0.78816,0.24031,0.52573,0.42504,0.14857,0.73811,0.15239,0.20738,3.547,0.53591,0.26312,0.081788,0.10446,0.28355,1.1548,0.11501,0.13448,1.9314,0.3285,0.43848,0.33112,0.18093,0.24784,1.282,0.52267,0.13545,0.12264,0.52439
0.50546,0.20532,1.1027,0.22572,0.6738,0.34077,0.23524,1.2279,0.11411,0.15359,7.2779,0.5996,0.40717,0.11573,0.10808,0.41969,1.7976,0.079682,0.14788,4.4771,0.2964,0.52293,0.53853,0.20906,0.33003,1.2039,0.56981,0.22369,0.14982,0.74161
0.26779,0.25139,0.66506,0.22521,0.60808,0.59472,0.35509,0.89967,0.1394,0.12203,10.221,0.31666,0.40629,0.066989,0.07584,0.38088,1.9361,0.066537,0.11899,4.1885,0.33215,0.53411,0.60508,0.12347,0.23829,1.1099,0.39867,0.27432,0.26738,0.68369
