62.88,62.57,61.704,60.834,62.803,62.056,62.401,59.262,63.546,65.182,62.378,62.012,66.094,64.821,65.891,57.579,64.717,67.401,61.735,65.148,61.526,62.848,62.961,60.087,60.537,59.056,62.831,61.761,58.706,60.698
62.012,65.228,61.432,62.466,61.817,61.199,62.846,62.407,61.97,60.274,61.262,61.725,62.55,60.708,62.764,65.303,62.603,63.577,60.533,60.07,63.908,61.383,63.373,61.031,62.262,66.167,64.619,62.736,64.973,58.09
62.882,61.986,65.141,62.476,63.584,63.198,64.421,65.129,59.532,65.256,64.335,60.895,61.387,62.777,62.092,62.787,62.286,63.909,62.672,65.052,64.306,63.89,62.888,61.803,62.544,62.12,61.548,63.35,63.711,62.967
64.687,62.787,63.357,63.721,61.235,62.571,63.015,63.61,63.808,63.821,64.187,61.533,60.034,59.489,60.278,62.086,61.998,63.32,64.36,62.73,63.815,61.949,60.541,64.529,60.686,63.194,62.884,61.594,63.577,64.638
64.231,62.576,60.783,58.728,64.011,64.179,62.833,64.566,64.217,60.73,63.753,63.966,63.218,64.767,60.353,61.968,62.79,61.365,61.135,60.886,63.75,62.279,62.205,62.111,64.138,63.544,62.261,62.984,61.834,62.275
64.867,61.231,63.125,62.744,62.718,61.803,62.094,61.723,63.867,61.504,61.249,63.86,61.588,61.05,62.954,59.58,62.195,64.201,64.612,65.234,62.392,62.374,62.137,61.659,61.636,60.672,59.164,65.271,62.241,61.05
65.606,64.02,62.805,63.738,64.335,62.153,62.903,60.765,66.114,62.905,60.378,60.698,65.799,64.096,63.373,63.917,64.054,60.76,63.313,63.505,63.29,62.914,61.359,63.782,64.233,62.882,61.958,64.238,63.065,59.768
63.578,63.954,60.592,61.615,62.098,62.04,63.888,61.14,60.269,66.258,60.841,63.149,65.264,61.211,63.061,61.562,63.446,63.857,60.439,61.678,61.924,63.928,61.747,63.617,63.629,60.658,63.503,66.391,63.695,60.923
64.884,63.721,59.861,65.467,61.685,61.692,61.363,60.081,63.17,62.456,62.473,61.403,62.63,64.114,62.877,61.731,60.728,64.733,62.41,62.959,60.207,62.513,61.825,62.835,60.038,61.151,59.321,64.47,63.479,57.843
63.818,64.507,59.475,63.045,61.358,59.563,63.284,63.061,63.941,59.822,59.763,61.855,64.539,66.452,63.96,63.58,61.177,66.585,61.965,63.456,61.166,62.589,60.777,60.843,63.4,62.277,64.036,61.997,63.214,62.628
65.957,63.357,67.002,63.393,65.703,64.385,61.539,61.553,62.87,58.969,63.292,65.409,61.37,59.432,64.144,62.818,64.023,62.242,62.092,62.017,64.322,61.882,63.829,63.603,62.589,63.136,62.968,61.133,67.492,56.619
62.838,62.64,55.16,62.345,61.012,60.896,63.243,63.926,62.089,64.221,62.551,61.8,65.467,66.608,61.475,64.053,65.076,60.383,61.48,60.953,62.764,60.28,62.506,62.378,63.7,64.013,62.616,60.613,59.052,61.163
63.174,62.921,64.161,63.789,63.422,61.626,62.87,61.536,62.568,63.547,62.898,61.777,63.691,62.933,63.408,62.981,61.583,63.204,61.6,64.649,61.079,63.257,60.585,64,64.041,62.197,64.428,63.072,59.684,62.531
64.427,60.089,59.032,63.957,61.044,63.71,63.012,62.224,62.245,64.454,63.277,58.793,63.129,61.633,61.269,63.564,62.956,62.958,62.317,62.166,64.428,63.321,61.536,61.642,62.747,63.556,63.392,62.145,63.047,63.69
65.767,62.494,62.995,61.612,64.408,63.434,61.341,66.229,63.547,65.287,63.465,63.596,65.426,63.795,62.617,59.848,64.904,62.143,64.17,62.803,63.105,62.126,62.288,60.171,61.733,66.175,62.538,64.587,59.845,62.447
63.788,63.032,61.735,60.353,62.093,61.86,63.763,65.816,61.476,61.525,64.725,62.81,62.219,62.375,60.074,62.337,64.052,60.688,61.396,63.241,63.146,64.141,63.396,62.433,62.306,59.926,63.247,63.631,64.122,62.189
64.375,60.288,64.927,59.875,64.519,62.194,61.689,63.152,60.159,59.193,64.173,62.843,63.912,65.326,61.397,63.094,63.432,63.078,62.851,63.66,61.166,62.569,63.451,61.25,57.621,63.727,62.836,64.576,61.32,60.104
61.198,64.279,60.833,63.72,61.242,64.99,62.85,61.814,65.541,63.419,62.489,63.175,64.22,62.65,60.846,64.095,66.224,61.499,63.317,61.952,62.427,62.458,59.885,63.598,64.219,64.208,63.902,60.857,63.901,63.477
65.113,63.438,61.348,61.685,63.407,62.054,62.374,60.936,63.42,61.892,62.743,62.928,64.289,62.198,62.489,62.372,61.408,64.809,63.538,62.108,62.429,60.651,61.137,61.687,63.76,61.298,63.655,63.219,64.903,60.156
62.351,61.95,65.175,63.156,61.304,64.513,60.754,58.151,62.736,58.785,63.189,64.642,57.026,64.163,61.332,63.183,59.517,61.638,61.436,63.791,64.606,60.717,63.354,60.022,61.666,63.108,58.111,63.049,66.767,57.354
64.827,62.993,62.153,62.075,64.102,63.566,63.034,65.414,60.704,61.982,62.273,61.515,62.802,64.608,62.917,62.652,64.141,65.075,60.715,62.163,63.507,62.991,63.361,60.528,63.233,63.855,62.205,64.323,64.599,56.968
