82420,81666,81205,80824,80282,79188,77969,76946,75390,74640,74026,72695,70361,66681,59618,58511,56492,56091,53909,52487,50065,48554,48456,47050,45405,45405,43065,41632,41178,40718,38759,33723,31938,30202,28655,27016,26790,25895,24860,24626,24267,23239,21773,21245,20368,18422,18360,17325,16629,16504,15633,14125,13948,12200,10882,10399,9725.7,9548.9,9095.9,8989.7,8881.3,8305.4,8305.4,8250.1,8187.2,7644.6,7644.6,7499.9,7499.9,7499.9,7132.4,7132.4,6687.9,6482.6,6209,5968,5265.3,4776.2,4776.2,3451.2,3210.2,3001.6,2617.9,2444.9,2215,2156.8,2035.3,1997.5,1996.4,1951.1,1799.7,1748.7,1700.9,1569.1,1569.1,1484.6,1394.2,1348.1,1300.3,1200.9,1169.8,1124.5,1066.2,1008.8,1008.8,988.64,970.96,933.25,807.25,807.25,807.25,753.55,753.55,744.12,744.12,696.47,693.73,683.57,604.92,604.92,569.57,569.57,527.03,507.85,507.85,470.34,470.34,470.34,434.58,426.88,388.87,388.87,370.87,365.22,356,317.85,317.85,317.85,266.7,266.7,266.7,266.7,266.7,266.7,255.6,252.04,252.04,218.14,218.14,218.14,206.4,206.4,181.55,165.33,165.33,145.49,145.49,145.49,134.52,134.52,134.52,134.52,134.52,132.5,132.5,129.34,116.88,110.55,106.45,105.8,102.5,102.5,98.6,98.6,95.939,95.939,95.939,95.939,87.398,87.398,83.739,83.739,83.739,83.739,83.739,83.739,83.739,82.436,82.436,82.436,82.436,76.641,74.098,71.109,71.109,70.511,70.511,70.511,70.511,70.511,70.511,65.951,63.046,61.773,61.773,58.339,57.444,55.099,55.099,55.099,55.099,54.236,54.236,53.06,53.06,51.446,47.94,47.94,47.94,47.94,47.94,47.94,45.68,44.046,44.046,41.807,41.6,41.6,41.6,41.6,41.6,41.6,41.552,40.738,40.738,40.738,40.738,40.738,40.089,40.089,40.089,40.089,40.089,39.655,39.52,39.52,39.52,39.52,39.52,39.07,38.742,38.742,38.742,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.661,37.522,37.522,37.455,37.137,37.137,36.996,36.565,36.527,36.426,36.426,36.114,36.114,35.923,35.608,35.445,35.282,35.282,35.282,35.282,35.282,35.282,35.282,35.239
88205,87553,86774,86292,85886,85278,84971,84167,82549,80755,79215,79057,76868,75929,72448,70435,67899,66369,64416,62222,58876,58876,57306,56507,54632,52244,50357,47657,41380,38714,38714,35534,35534,34220,33562,30466,29602,27877,26677,26277,25632,25322,24722,23759,20116,20116,19810,18658,17302,16888,14151,13802,12604,12604,11683,11683,11083,10796,10796,10625,9535.1,9535.1,8897.1,8834.6,8185.1,7593,6761,6761,6179.3,5942.7,5670.8,5194.6,5183.4,4965.5,4578.4,4173,4173,3957.1,3891,3891,3423.2,3390.4,3390.4,3381.1,3062.8,2979.3,2727.2,2717,2517.7,2517.7,2475.1,2360.5,2221.2,2142.9,2142.9,1983.7,1983.3,1983.3,1756.8,1756.8,1720.9,1717.3,1550.2,1550.2,1550.2,1550.2,1441.8,1397.8,1286.1,1271,1174.5,1150.4,1022,942.51,886.42,820.28,737.93,690.22,676.14,627.87,571.98,520.21,520.21,463.68,463.68,463.68,463.68,453.53,447.35,447.35,424.03,424.03,399.92,384.47,384.47,384.47,384.47,359.99,339.85,339.85,339.85,339.85,339.85,339.85,333.39,317.6,311.63,304.9,304.9,274.77,268.62,256.45,256.45,230.49,226.83,223.32,204.04,184.67,184.67,173.09,160.34,149.41,146.57,134.72,121.11,121.11,101.9,99.459,91.166,91.166,88.733,82.731,82.731,82.731,79.149,76.047,72.562,72.562,72.562,71.23,67.878,65.861,65.861,61.001,61.001,61.001,58.816,58.616,53.531,53.531,53.222,52.756,52.756,52.709,52.019,52.019,49.735,49.735,49.735,49.735,49.735,48.908,48.908,46.534,46.534,46.499,46.499,46.207,45.62,44.84,44.053,43.823,43.077,42.672,42.672,42.672,42.672,42.445,42.317,42.063,41.661,40.492,39.871,39.871,39.758,39.758,39.758,39.718,39.468,38.945,38.945,38.945,38.842,38.842,38.842,38.826,38.718,38.629,38.629,38.064,38.064,38.031,37.908,37.728,37.42,37.42,37.36,37.333,37.274,37.045,36.74,36.229,36.162,35.888,35.888,35.815,35.788,35.629,35.519,35.415,35.415,35.337,35.321,35.255,35.255,35.255,35.114,35.111,35.065,35.053,35.043,34.937,34.937,34.937,34.905,34.849,34.845,34.845,34.81,34.8,34.755,34.755,34.755,34.735,34.712,34.712
76622,76092,75652,75036,74662,73977,72985,72156,71567,70800,68806,67339,66171,64106,61303,60435,57542,55861,54544,53782,52714,50827,50138,49911,49202,48455,47850,47576,47046,46771,46314,45258,44856,43984,43635,42979,41481,41481,41054,40257,39433,39190,38250,38035,37457,36963,36259,34516,32888,31078,28503,28503,23189,22748,20984,18417,17336,16055,15112,14430,13269,12842,11576,11214,11214,10922,10183,10170,9943.1,9514.9,9158.6,8704.6,8704.6,8658.1,8313.8,8266.5,8139.9,7781.8,7623.1,7518.3,7453.3,7376,7301.6,7035.4,6793.2,6349.7,6033.7,5588.8,5113.7,4620.2,4154.4,3944.5,3694.6,3476.7,3416.3,3390.4,3330.3,3262.1,2989.2,2989.2,2896.5,2797.3,2725.6,2694.6,2638.2,2535,2423.5,2390.8,2295.2,2265.4,2217.5,2192,2175.9,2046.5,2046.5,1997.4,1949.9,1902.3,1892.4,1856.2,1816.6,1759.4,1707.4,1674.9,1499,1499,1423.2,1345.1,1258.8,1090.8,1029.7,1001.4,949.76,922.6,883.65,795.58,793.74,774.15,757.34,752.37,691.08,646.22,595.51,589.42,572.18,562.44,512.34,491.11,476.5,465.04,458.66,458.66,442,414.6,378.36,355.32,312.97,312.97,312.97,296.93,278.64,278.64,264.89,262.29,258.29,244.33,242.88,235.49,232.49,220.97,213.82,213.63,208.58,186.38,183.07,172.13,172.13,149.53,149.53,149.53,146.05,146.05,146.05,142.19,142.19,142.19,142.19,142.19,142.19,140.95,136.89,135.41,135.32,134.68,131,130.02,117.87,117.87,116.08,115.95,114.2,114.03,110.74,109.04,109.04,108.34,104.59,104.59,104.59,104.21,104.21,104.21,100.73,97.481,97.481,96.168,96.168,96.168,96.168,90.943,88.841,87.354,85.409,85.409,84.719,84.412,84.412,84.412,84.14,84.14,83.659,83.659,81.661,81.661,78.631,78.631,77.832,77.832,77.184,77.184,77.184,77.184,77.184,77.184,77.184,77.184,77.16,75.505,75.505,75.505,75.436,74.523,74.523,73.933,73.933,73.646,73.281,72.019,72.019,72.019,71.452,69.347,68.817,67.123,65.439,65.087,64.1,63.866,63.737,62.258,61.583,59.083,59.083,56.844,55.219,55.04,54.374,54.238,53.03,52.252,51.816,51.422,51.042,50.229,50.093,49.632
1.1918e+05,1.1869e+05,1.1824e+05,1.1689e+05,1.1575e+05,1.1515e+05,1.1366e+05,1.1118e+05,1.1084e+05,1.0957e+05,1.0806e+05,1.069e+05,1.0498e+05,1.033e+05,1.0174e+05,99190,98337,96247,94725,90685,87943,85645,81894,77308,75365,71426,66973,64400,59044,58566,55490,52494,48226,47362,44340,41164,39872,39128,35547,33381,33381,32226,30876,29888,28204,26207,23883,23579,22683,19956,19956,19360,18944,17653,16459,16166,16166,15140,15140,14901,14668,14441,13117,12668,12465,11704,10364,10336,9768.4,8934.3,8523.8,7876.3,7590.5,7590.5,7590.5,7081.2,7081.2,7043.8,6874.4,6629.4,6568.5,6375.5,6268,6251.7,5910.5,5697.8,5569.2,5104,5104,4806.1,4523.9,4523.9,4269.7,4112.7,3879.7,3787.5,3482.1,3098.7,3098.7,3098.7,3098.7,3098.7,2990.7,2940.1,2940.1,2774.6,2766.2,2669.7,2627.3,2561.4,2561.4,2424.7,2253,2253,2131.6,2131.6,1962,1962,1716.3,1656.6,1656.6,1592.3,1575,1575,1475.1,1466.7,1466.7,1382.9,1358.5,1352,1228.1,984.76,961.44,913.87,872.84,771.78,705.26,705.26,639.21,588.41,588.41,543.17,530.91,474.1,460.24,460.24,454.39,454.39,423.01,419.68,412.98,351.85,321.78,294.67,294.67,293.69,284.69,273.63,257.87,240.39,238.14,223.42,205.15,190.5,182.12,182.12,175.45,175.45,173.74,168.66,155.74,155.74,145.44,145.44,139.68,135.73,135.55,135.55,125.62,118.19,106.79,100.26,100.26,93.272,93.272,92.091,88.501,88.501,88.501,88.501,87.771,87.771,87.771,87.771,87.771,86.703,81.154,81.154,80.415,79.664,79.664,76.069,73.83,70.211,70.211,70.211,70.211,65.445,65.445,65.445,65.445,65.445,61.787,61.787,56.675,56.675,56.675,56.015,54.367,54.367,53.801,49.808,49.808,49.745,49.745,49.382,49.29,46.993,46.993,46.993,46.04,44.951,44.858,43.924,43.172,41.98,41.177,40.588,39.795,39.243,39.243,39.129,38.628,37.98,37.66,37.66,37.538,37.427,37.015,36.859,36.859,36.362,36.362,36.362,36.148,35.993,35.811,35.811,35.811,35.811,35.811,35.795,35.795,35.772,35.764,35.729,35.694,35.679,35.619,35.512,35.512,35.512,35.432,35.432,35.431,35.387,35.387,35.371,35.299,35.299,35.287,35.281,35.24,35.24,35.199,35.164
90018,89526,88308,88000,87330,86390,85624,84654,84646,83639,82518,81837,80679,80072,79265,78491,77755,77072,76012,74795,73237,72812,71122,69185,63977,62929,60406,53817,53783,48623,47441,45991,45296,43110,42409,40019,38355,36103,35214,34585,33618,32309,31723,29969,29969,29544,28915,25777,23448,23448,21106,21106,18853,18249,18058,17559,17294,17196,17196,16792,16668,16007,15888,14639,14087,14087,13873,13873,13536,12360,12360,11924,11849,11807,11520,11457,11340,11077,11073,10887,10759,10709,10405,10283,10188,9847.2,9445.4,8701.8,8681.8,8070.3,7705.5,7385.6,7051,6609.1,6506,6357.5,6342.9,6272.4,6087.8,5946.1,5909.7,5783,5559.7,5383.2,5345.5,5239.9,5142.2,5125,4915.3,4915.3,4785.4,4660,4555.9,4497.1,4179.7,4179.7,4017.8,3947.9,3916,3746.6,3518.7,3270.7,3067.2,2968.3,2828.9,2660.4,2474.7,2345.2,2203.8,2188.9,2070.1,1966.9,1939.8,1863.2,1831.1,1762.5,1762.5,1743.1,1697.8,1684.1,1599.5,1582.5,1482.3,1482.3,1473,1414.9,1383,1383,1328.3,1310.3,1277,1265.3,1254.8,1254.8,1224.6,1189.8,1176.1,1158.6,1094.2,1094.2,1060.6,1045.7,1027.8,988.34,955.95,920.27,896.77,896.77,896.77,896.77,891.98,866.99,866.99,855.9,854.72,839.34,833.52,793.76,775.91,761.85,747.32,741.48,726.54,687.27,661.59,628.72,613.72,583.43,561.02,544.07,498.44,497.33,436.43,426.48,412.92,412.92,391.89,389.63,371.88,306.01,306.01,293.06,292.1,292.1,284.69,279.62,268.41,258.93,251.76,251.76,251.76,227.14,212.69,212.69,206.72,195.26,195.26,180.18,180.18,176.3,171.6,167.64,152.7,152.7,148.77,140.83,140.19,134.46,129.51,125.49,125.49,124.43,124.43,120.19,120.19,114.25,113.75,109.81,109.81,109.81,109.81,103.22,103.22,100.32,98.065,91.797,90.179,86.847,86.847,86.72,85.704,83.834,81.719,79.866,79.866,79.866,79.866,74.296,74.296,74.296,69.498,69.498,69.498,69.498,69.498,69.498,66.402,64.655,62.427,62.427,60.596,60.596,60.596,60.596,60.596,60.596,60.596,60.596,60.596,60.596,60.596,55.898,55.898,55.898,55.898,55.898
88823,88273,87532,86917,86240,85440,84744,84055,83208,81863,80202,78726,77094,74083,71584,70057,67771,66103,64355,60868,57147,48465,47791,47421,45392,44457,43450,40117,40117,38659,37453,32576,32576,30258,29659,27483,25714,24278,22422,22422,19258,18935,17224,16792,15645,15595,14298,13543,12592,11869,11221,11221,10333,9566.6,9533.8,8951.5,8744.6,8744.6,8291.7,7019.6,7019.6,6370.1,6073.1,6073.1,6073.1,6073.1,6073.1,6073.1,5048.2,4895,4895,4892.3,3883.3,3765,3765,3765,3471.9,3471.9,3471.9,3471.9,2755.5,2588.1,2588.1,2588.1,2588.1,2588.1,2529.9,2408.7,2408.7,2287.1,1777.5,1777.5,1592.7,1592.7,1592.7,1475.9,1378.5,1275,1170.4,1142.2,994.83,976.04,954.97,854.16,798.86,717.77,717.77,614,600.95,553.02,553.02,513.45,441.76,420.39,389.92,311.94,299.9,276.36,227.51,227.51,213.52,213.52,213.52,213.52,199.97,190.04,174.89,174.89,162.61,162.61,145.46,145.46,134.39,126.11,125.6,104.85,103.43,103.43,103.43,99.842,91.767,91.767,91.767,91.767,91.419,89.085,89.085,89.085,89.085,89.085,86.683,86.683,86.683,84.676,84.676,84.676,82.117,82.117,82.117,82.117,82.117,82.117,82.117,77.549,77.549,74.862,68.976,68.695,68.695,64.482,64.482,59.49,57.657,56.895,56.895,54.97,54.97,54.97,54.775,53.438,53.438,49.576,49.576,49.559,49.074,48.652,46.999,46.999,46.999,46.999,46.999,46.999,46.999,43.716,43.716,43.716,43.716,43.716,43.716,43.716,43.093,42.718,42.42,41.42,40.81,40.603,39.902,39.902,39.898,39.66,39.606,39.606,39.4,39.4,39.4,39.4,39.222,38.545,38.545,38.545,38.545,38.49,38.141,37.942,37.29,37.29,37.29,37.098,37.098,36.92,36.341,36.341,36.341,36.341,36.341,36.341,36.341,36.341,36.341,36.339,36.339,36.339,36.339,36.339,36.258,36.164,36.164,36.164,36.164,36.164,36.164,36.164,36.164,36.164,36.164,36.164,36.164,36.164,36.164,36.164,36.164,36.164,36.164,36.164,35.988,35.988,35.988,35.988,35.988,35.988,35.872,35.872,35.808,35.808,35.808,35.808,35.808,35.751,35.692,35.671,35.671,35.632,35.632,35.58,35.478,35.406
76042,75638,75403,75126,74484,73246,72641,70678,69435,69010,68189,67524,67060,65369,64455,61280,60250,58122,53119,51416,47939,45903,43769,41246,40237,38433,36206,33213,31421,26460,23434,23434,23434,22199,21589,19508,19508,17427,17427,17380,16700,16473,16473,15944,15944,15474,15340,15305,14266,14266,14266,14266,13848,13848,13520,13520,12932,12248,11075,10406,10073,8918.1,8918.1,8632.5,8632.5,8180.2,7160.7,6699.3,5821.6,5381.1,4942.6,4400.1,3721,3531.8,3413,2781.1,2781.1,2776.4,2776.4,2561,2463.9,2463.9,2463.9,2413.6,2413.6,2413.6,2413.6,2413.6,2413.6,2364.6,2364.6,2327.8,2312.3,2312.3,2290.2,2244.8,2226,2226,2061.7,2061.7,1994,1950,1950,1950,1950,1950,1950,1950,1909.8,1852.9,1768.2,1712.1,1712.1,1712.1,1712.1,1712.1,1628.8,1628.8,1615.8,1615.8,1528.7,1528.7,1528.7,1475.5,1397,1290.7,1227.2,1212,1212,1184.9,1154.3,1094.8,1082.9,1082.9,1055,1047.4,1035.3,1015.8,1015.8,993.22,975.52,975.52,924.22,909.96,870.64,842,720.51,720.51,720.51,662.19,662.19,662.19,611.13,599.51,599.51,599.51,599.51,570.8,570.8,515.72,515.72,442.58,442.58,442.58,442.58,442.58,428.27,428.27,428.27,428.27,418.48,408.71,372.18,355.49,347.2,341.43,331.55,324.29,324.29,324.29,317.46,317.46,249.54,249.54,249.54,249.54,249.54,249.54,249.54,249.54,249.54,241.47,241.47,234.7,233.35,189.14,189.14,169.14,169.14,165.28,165.28,165.28,165.28,165.28,165.28,160.18,160.18,149.43,149.43,127.8,127.8,122.57,121.93,102.18,100.02,95.331,92.56,92.56,87.323,87.323,80.308,77.515,75.284,73.897,73.14,70.314,67.37,67.37,66.521,66.287,62.551,62.551,60.939,57.638,55.689,54.554,53.277,51.725,50.734,49.975,49.267,47.56,43.477,43.477,43.477,43.237,43.237,43.237,42.374,42.374,41.953,41.953,41.551,41.551,41.551,41.551,41.551,40.417,40.417,40.417,40.417,39.992,39.589,39.315,39.093,39.062,38.775,38.531,38.531,38.531,38.531,38.333,38.333,38.333,38.206,37.557,37.557,37.557,37.334,37.334,37.334,37.21,37.21,37.132,37.059,37.059
70847,70456,69988,69439,68706,67124,65419,65097,63441,61034,58831,53920,53243,50642,48752,46683,42637,40871,40571,38374,35463,34514,34514,28664,26792,25807,22209,19476,19476,18271,14910,13617,13378,12478,11754,11055,9704.3,8624.8,8473.1,8001.5,7932.4,7628.9,6864.9,6864.9,6387,6174.4,5768.2,5355.4,4535.4,4535.4,4161.7,4161.7,3952.9,3576.1,3324,2922.4,2793,2609.8,2609.8,2486.1,2486.1,2210,2191.6,2048.5,1943.9,1840.1,1705.6,1561.5,1561.5,1438.6,1438.6,1438.6,1438.6,1438.6,1438.6,1438.6,1323,1323,1323,1323,1323,1323,1323,1323,1323,1323,1323,1323,1323,1323,1266.2,1266.2,1128.7,1116.7,1116.7,1086.4,1086.4,1084,1079.1,997.9,997.9,997.9,997.9,993.81,993.81,993.81,843.76,843.76,829.91,829.91,829.91,829.91,829.91,829.91,829.91,829.91,829.91,829.91,829.91,823.69,705.62,705.62,649.16,649.16,644.94,534.01,534.01,479.36,479.36,479.36,454.92,427.26,427.26,387.67,387.67,387.67,359.18,350.83,350.83,350.83,323.99,309.85,309.85,262.24,242.74,223.78,222.12,212.27,212.27,208.1,176.28,176.28,176.28,176.28,175.19,168.81,152.13,152.13,152.13,152.13,152.13,152.13,152.13,149.63,146.78,145.05,143.2,132.56,132.56,132.56,122.48,122.48,122.48,122.48,122.48,122.48,122.48,122.48,121.72,110.13,110.13,110.13,104.95,104.95,98.204,97.739,97.739,97.739,96.071,89.484,89.484,89.484,89.484,89.484,89.484,89.484,89.484,87.757,87.757,87.757,87.757,87.757,87.757,87.757,87.757,87.757,73.679,73.679,73.679,73.679,73.679,73.679,73.679,73.679,73.679,73.679,73.679,73.679,73.679,73.679,73.679,73.679,73.679,73.679,73.679,73.443,73.443,71.295,71.295,67.846,66.073,65.995,61.776,61.776,61.776,61.617,61.617,60.113,52.2,52.2,52.2,51.949,50.366,50.366,50.366,49.234,49.219,46.054,46.054,45.667,44.186,44.186,44.186,43.103,42.317,42.317,42.317,42.317,42.317,40.995,40.995,40.995,40.995,40.995,40.995,40.995,40.995,40.995,40.995,40.446,40.446,40.078,40.078,39.332,39.332,38.705,38.325,38.022,38.022,38.022,38.022,38.022,37.167,37.167,37.167,37.167
80029,79447,79163,78056,77545,76734,76302,75476,74406,73145,72285,69946,67400,63052,59613,55179,54177,52296,50597,48329,45830,45090,44526,42910,41030,38905,37493,36216,35313,32880,30999,29016,27156,26415,25299,24373,22916,22759,22037,21584,20299,18370,17490,16317,15033,13440,13154,12261,11877,11161,10924,10153,9412.7,9259.6,8844.7,8721.2,8136.3,8136.3,7796.1,7281.1,6777.2,6632.9,6280.7,6096.3,5836.9,5606.9,5386,5051.7,4786.9,4472.1,4188.4,4150.7,3695.6,3570.1,3130.9,3130.8,2969.6,2969.6,2969.6,2936.4,2932.7,2662.2,2662.2,2633.3,2633.3,2510.1,2406.3,2406.3,2406.3,2252.7,2252.7,2193.9,2135.4,2128.9,2128.9,2075.8,2004.9,1982.2,1691.1,1601.1,1549,1549,1496.9,1335.9,1319.8,1186.9,1142.7,1142.7,1106.7,1033.3,956.14,956.14,945.69,930.82,861.75,861.75,804.88,804.88,785.45,785.45,785.45,785.45,785.45,785.45,785.45,785.45,759.47,759.47,759.47,610.36,610.36,610.36,610.36,610.36,587.31,587.31,587.31,581.18,581.18,581.18,581.18,577.67,577.67,483.73,483.73,483.73,454.72,374.53,374.53,374.53,323.55,312.92,301.75,301.75,301.75,291.37,288.12,288.12,288.12,288.12,284.29,261.17,261.17,248.91,245.14,241.47,235.65,203.84,196.91,185.2,177.74,174.08,160.72,160.72,151.38,151.38,142.18,130.94,130.94,128.11,118.54,118.54,113.98,113.98,106.44,100.94,88.207,88.207,87.415,81.837,78.361,78.361,78.361,78.361,77.02,77.02,77.02,77.02,77.02,77.02,77.02,75.676,75.676,71.763,71.763,71.763,69.479,68.083,68.083,68.083,68.083,68.083,61.723,61.723,61.723,61.723,61.593,60.16,55.83,55.83,55.83,54.995,54.995,54.995,54.995,54.995,54.933,54.933,53.714,53.714,52.63,52.63,50.39,50.376,47.58,47.58,47.476,46.888,45.747,44.853,44.853,44.853,44.19,44.19,43.945,43.945,43.945,43.945,43.945,43.392,43.392,43.392,42.688,42.688,42.688,42.687,42.464,42.197,42.197,41.387,41.387,41.387,40.757,40.523,40.4,40.132,39.972,39.557,39.262,38.705,38.477,38.357,38.158,38.062,37.68,37.479,37.265,37.265,37.036,37.036,36.994,36.758,36.758,36.666,36.666,36.469
70221,69821,69235,68939,68013,67420,66497,65218,64518,63069,62211,61032,59733,58132,57059,56085,54923,52831,49648,48810,45211,39833,39016,33772,30523,29865,27913,26746,25731,24780,22804,21144,18052,16846,14990,14888,14095,13555,13460,12846,12422,12217,11592,11435,11234,10735,10412,9795.3,9471.1,8852.4,8673,8654.6,8178.8,7755.8,7331.3,7197.1,6533.3,6423.7,5911.2,5729.9,5368.6,5155.5,5101.5,4687.5,4650.5,4243.5,4109.1,3969.9,3853.7,3506.8,3411.9,3335.2,3323.7,3139,3066.9,2925.1,2865.2,2660.4,2623.6,2397.8,2320.4,2273.4,2083.6,1813,1795.8,1644.6,1581.3,1564.2,1492.3,1375.4,1321.1,1153.5,1153.5,1116.4,1006.7,929.08,907.14,877.87,794.19,761.77,717.01,650.37,633.56,531.56,523.5,506.06,506.06,506.06,491.33,491.33,485.59,464.57,453.64,453.64,424.15,424.15,409.47,409.47,409.47,403.95,403.95,366.69,366.69,366.69,366.69,340.86,340.86,338.51,338.51,338.51,336.75,329.28,327.01,320.62,307.64,295.26,295.26,293.54,293.54,289.36,289.36,289.36,289.36,279.41,279.41,279.41,279.41,275.45,275.45,274.91,270.34,270.34,270.34,270.34,270.34,270.34,264.44,264.44,263.05,260.4,254,254,250.12,248.69,245.04,243.04,240.69,231.17,231.17,229.89,228.9,225.72,222,221.17,217.27,208.48,206.92,184.2,184.2,184.2,182.35,173.35,169.98,166.32,166.32,164.97,163.4,162.74,157.29,153.42,149.93,148.75,144.22,142.52,142.08,139.3,139.3,135.33,133.49,133.49,133.49,132.9,132.9,132.9,132.9,132.54,132.07,130.54,128.94,128.45,127.93,127.93,125.13,124.78,124.78,124.18,123.14,121.57,121.57,120.5,120.36,120.36,120.03,119.55,119.19,118.25,117.66,116.5,110.45,109.8,108.17,105.72,105.72,104.12,100.55,97.876,94.33,91.76,90.569,87.789,82.917,80.685,80.229,80.065,79.869,79.52,79.085,76.414,76.414,72.524,70.995,68.024,67.133,55.991,52.83,48.639,48.16,47.442,45.734,44.487,44.263,44.013,43.975,43.012,42.369,42.369,42.018,41.737,40.878,40.505,40.505,40.053,39.776,39.776,39.776,39.776,39.776,39.627,39.341,38.916,38.916,38.88,38.772,38.473,38.473,37.734
