52.422,60.251,56.345,65.397,60.385,63.396,63.811,60.469,59.206,66.409,60.466,63.599,54.858,64.641,63.182,66.969,58.907,58.498,66.038,57.592,59.521,60.098,67.845,56.397,65.117,60.735,55.445,66.709,73.356,62.175
62.442,65.497,61.138,63.161,59.983,63.755,62.929,60.542,65.265,63.318,60.742,63.346,62.17,64.777,60.192,65.649,61.995,61.875,63.866,63.23,62.298,61.627,58.938,60.764,60.937,68.093,61.652,61.134,60.568,62.036
61.871,64.209,60.999,62.871,63.302,61.85,60.546,60.794,61.929,63.606,61.747,60.581,63.576,61.456,61.202,62.814,62.368,62.599,61.455,60.185,61.795,61.412,63.118,63.727,64.751,66.036,62.866,62.601,60.253,61.271
65.388,57.904,63.227,63.941,64.447,63.89,61.748,62.369,63.639,63.669,65.587,62.412,60.425,63.461,62.652,60.537,63.348,63.96,60.782,64.198,61.08,64.89,62.605,64.871,62.345,59.284,62.498,61.111,56.792,67.995
65.114,62.392,62.171,63.147,61.44,63.2,63.791,61.697,66.271,62.81,63.058,62.127,65.48,64.737,63.813,60.948,60.883,62.509,62.259,63.172,61.729,60.602,64.623,68.088,64.896,63.598,62.453,64.194,59.338,66.452
63.935,62.596,63.804,64.7,62.051,62.811,62.513,62.789,61.879,62.006,64.64,64.403,65.352,62.763,65.968,60.534,62.68,62.632,63.92,64.523,62.165,63.77,64.618,61.928,63.149,61.019,62.816,64.583,62.461,67.753
63.001,62.031,62.101,61.306,61.877,61.984,64.38,64.054,65.377,62.725,58.991,59.674,65.882,62.364,59.309,59.564,60.983,64.177,62.666,59.385,61.652,67.602,60.089,62.324,65.904,71.439,77.964,68.942,52.708,61.266
64.18,62.058,66.389,64.31,65.835,62.905,62.839,62.877,64.268,62.81,63.248,65.3,62.334,65.161,64.213,60.08,62.015,64.042,62.596,63.723,63.355,61.219,61.672,61.727,63.739,63.42,64.501,62.591,61.463,67.578
58.107,64.262,56.198,62.374,62.854,64.312,65.006,62.006,63.003,63.198,62.544,60.533,61.089,64.103,58.127,65.428,64.015,61.687,66.019,60.484,63.709,62.408,61.464,62.81,63.616,63.755,62.942,60.322,60.662,60.715
61.176,63.679,62.194,66.131,63.101,63.473,63.362,61.594,61.524,65.239,63.247,64.328,63.445,60.628,62.323,65.719,65.057,64.291,63.895,63.52,63.298,62.903,64.372,62.102,62.895,61.686,56.821,63.935,70.435,55.857
60.669,64.3,60.929,61.201,62.005,62.674,62.6,65.519,63.911,65.001,64.779,60.723,65.495,62.301,63.496,62.737,60.648,61.867,62.165,58.831,63.505,63.129,63.887,62.699,63.079,65.189,65.955,63.345,61.579,63.685
61.494,62.855,64.867,65.046,64.356,65.183,63.607,61.623,59.823,60.404,64.484,61.541,63.001,61.434,65.341,64.651,58.441,62.018,61.806,62.071,63.078,60.713,60.151,64.312,63.492,61.03,65.701,61.829,69.288,59.001
60.693,61.448,64.456,65.862,59.259,63.718,61.853,61.317,62.621,61.323,63.412,62.756,61.22,63.472,59.141,64.401,63.18,62.087,60.505,62.698,64.162,61.333,59.596,61.845,61.527,61.711,60.801,60.733,61.948,63.46
64.169,59.493,65.586,64.494,62.337,62.607,63.518,65.272,63.829,63.918,62.461,62.842,61.744,62.45,61.569,60.531,61.391,62.356,61.924,63.152,61.788,61.094,60.541,64.123,63.478,65.549,69.583,59.805,59.232,62.976
63.682,61.054,63.757,61.509,66.687,66.46,63.068,63.35,61.953,60.853,65.429,62.718,63.374,62.976,59.119,62.423,66.587,59.676,63.633,63.374,63.911,60.895,65.178,62.954,61.456,65.48,61.289,63.028,62.418,60.532
61.023,63.227,60.141,67.735,63.91,60.693,61.475,64.684,57.58,62.897,66.324,63.236,65.914,62.577,62.05,60.618,65.022,62.165,59.854,62.092,64.074,63.532,62.587,64.897,61.745,59.583,58.255,64.569,71.468,53.699
59.56,61.238,65.087,61.964,62.772,62.864,62.043,59.655,63.516,60.063,62.624,63.43,58.555,62.622,61.946,63.175,61.197,63.232,61.642,64.823,61.948,63.52,61.059,63.239,59.203,61.06,66.791,60.837,62.906,62.001
62.455,64.508,60.123,62.829,60.604,62.08,66.118,62.228,64.289,62.406,62.217,64.501,63.577,63.63,61.156,64.092,62.336,62.975,60.266,65.536,65.728,61.803,63.403,62.882,64.583,60.208,60.142,61.631,64.995,64.339
59.829,62.797,61.141,63.076,65.906,59.607,63.114,60.549,59.929,63.562,62.954,66.479,67.28,63.954,65.118,60.1,62.188,62.446,58.31,61.804,60.205,62.46,66.153,65.872,67.103,60.84,64.724,67.049,69.703,62.26
64.488,60.647,65.56,63.931,65.1,63.324,63.273,59.776,63.024,63.536,64.236,64.003,63.027,59.606,66.735,59.578,63.876,67.603,60.784,66.604,62.299,63.757,61.762,64.536,63.723,54.378,60.254,63.82,67.71,58.895
66.224,59.707,62.132,63.052,62.301,62.801,64.122,61.708,63.961,61.688,63.774,62.471,64.187,61.061,62.272,60.369,64.54,62.606,63.106,63.523,62.403,62.056,63.272,60.986,65.563,58.318,56.774,66.752,59.57,63.482
