94.984,-52.658,30.985,45.436,-69.575,97.567,51.299,-97.564,89.146,-52.851,-62.171,-100,-36.423,100,89.7,-84.461,26.456,-43.089,-100,-54.386,100,-66.155,32.366,100,57.574,12.656,67.235,-100,-66.936,-11.155
-36.095,50.241,94.702,72.886,-94.596,-46.392,-76.763,-14.573,-57.751,7.5467,100,7.8944,8.7096,-16.294,100,63.927,-51.786,-13.87,-9.9439,67.064,15.278,-79.25,1.8871,-12.357,8.8009,-82.452,74.247,44.976,-90.863,20.403
-77.212,75.891,-28.978,-30.153,20.634,-77.391,-1.6082,-50.829,73.277,10.058,-3.013,-77.841,-32.02,76.552,78.491,-7.7189,39.992,-78.077,-59.035,-93.82,49.734,12.98,1.6531,48.596,62.207,-64.405,93.01,-3.1223,-10.937,87.716
87.696,27.684,-39.268,-26.426,46.617,41.744,65.568,20.28,-63.144,-12.687,-25.798,83.023,-15.074,-82.346,70.511,2.5987,35.086,-56.117,8.2585,-26.675,13.437,-51.301,-98.511,-40.136,91.403,-88.61,-100,100,8.0197,100
89.848,41.204,95.049,17.654,88.626,-52.569,20.568,-13.715,-17.884,-20.242,-60.729,-77.963,89.834,18.383,87.369,-29.748,92.269,48.229,-48.677,5.7839,84.921,-100,60.998,45.593,39.724,51.692,-59.445,90.083,6.249,-96.001
6.0813,-47.951,49.735,24.484,-45.313,-15.435,89.18,-100,-100,100,87.034,-100,-50.331,-100,-100,-27.584,-100,-100,100,-100,100,100,-88.9,6.2811,98.729,-93.353,100,-100,40.138,-28.22
-10.801,2.8633,-83.217,-37.363,-55.443,-96.278,-0.50804,29.787,-44.738,-99.015,-1.0972,52.438,64.682,-8.1436,-41.282,-39.426,98.1,-0.30718,88.939,59.978,-55.709,-14.017,10.736,33.691,-74.641,38.299,-27.967,45.16,-52.937,70.132
54.182,96.696,62.795,-56.439,5.3828,-85.444,-95.681,36.303,-55.484,83.878,-48.171,2.1086,71.582,-43.434,-36.981,52.519,65.503,93.526,72.165,-88.978,-100,61.298,84.143,0.45148,-98.889,-84.488,-1.7139,81.23,-92.902,75.814
-7.0144,-6.1925,-78.205,-49.26,-0.27863,77.3,-78.797,-96.5,-18.827,39.856,-44.236,-15.531,-74.109,16.618,-4.8957,-71.183,-53.715,80.093,43.113,15.833,-45.937,72.592,-16.54,-38.382,-86.298,-59.888,-43.893,-70.372,-8.6512,-58.748
97.079,-70.978,90.858,22.101,-94.425,-18.669,-95.409,67.235,100,-14.019,-100,-100,52.787,-37.325,-100,-100,-98.725,100,-100,100,-100,100,65.26,-76.527,100,-54.462,100,-62.221,-99.983,97.154
-100,-100,-100,-82.324,64.867,91.686,-100,30.307,-100,-100,56.809,100,-100,100,-100,-100,-100,28.341,58.331,100,-100,-100,-83.014,-81.329,91.556,-20.534,-100,100,100,-100
-100,47.038,15.123,-13.398,-1.1891,-57.059,-19.43,73.061,-26.358,-46.708,-86.856,66.817,-11.421,-73.351,91.244,45.142,84.364,-72.828,-69.112,94.121,100,-98.32,88.821,-59.374,-93.967,55.575,85.752,49.859,-98.931,-82.94
100,100,100,-47.779,78.484,62.647,79.44,92.283,100,-66.011,-100,100,100,79.344,79.097,12.307,12.473,-100,100,-100,100,-36.232,100,80.92,-38.746,25.949,-100,51.262,7.1513,16.138
-61.001,61.895,71.796,-13.311,50.587,33.483,83.382,-64.721,86.173,-45.931,3.9649,-91.137,-41.239,75.656,-81.449,-88.552,-51.653,-67.76,10.131,74.034,2.9297,-71.175,66.722,-26.38,96.52,86.417,-50.688,-58.795,-57.902,71.997
81.881,69.001,-82.193,-65.519,80.992,83.368,-24.876,-54.954,96.974,4.102,-98.219,59.034,2.9031,-20.301,-46.425,-33.069,29.431,90.656,75.146,-40.021,48.678,-31.092,69.672,-35.262,77.456,-82.509,85.223,30.971,99.082,37.142
33.034,53.722,-16.112,-100,88.714,-15.188,-74.93,-85.664,80.556,52.653,-100,68.768,90.012,76.717,-9.2111,12.488,20.017,100,16.324,100,-100,-100,100,-90.488,90.692,-78.699,100,-29.946,-100,-54.004
-97.203,99.803,-54.652,37.682,-13.176,78.718,51.564,-21.929,-100,-96.056,100,100,57.775,40.767,38.696,-51.945,-70.679,-86.864,-23.739,51.272,17.065,87.855,38.094,72.602,-58.587,-34.328,-8.6993,75.143,83.404,29.626
50.15,29.852,-11.953,34.055,-0.63326,49.513,97.675,-12.857,82.207,-83.959,-9.2881,46.045,72.627,81.515,-63.593,-88.939,-93.6,87.101,-77.938,17.634,-83.25,34.683,-15.121,-0.24243,-6.9715,-70.379,-58.882,28.305,34.126,-31.081
-100,6.9789,-8.1215,-41.848,29.323,-16.457,-82.029,78.843,22.286,-43.002,40.125,-100,72.874,-84.995,45.549,-27.471,40.321,-74.076,99.321,-1.0963,93.11,-100,-9.4234,-4.513,-98.625,53.544,-67.72,95.298,23.828,-100
-37.937,-8.37,-51.231,72.44,-31.334,-13.763,71.116,-13.334,-16.804,52.831,21.183,-82.097,-35.855,91.239,65.696,-59.473,72.076,-43.746,-69.681,55.078,3.0687,-25.184,72.005,48.794,-45.836,90.54,45.307,82.316,33.192,30.898
-17.569,-52.098,34.925,-57.68,72.208,-100,73.25,20.153,-72.899,-94.14,-24.059,-77.196,-30.244,-10.519,-24.469,-69.667,-78.914,-27.894,-100,-60.796,-61.593,-50.246,70.9,91.675,-12.61,-6.4399,-28.753,-92.625,4.9644,-36.395
