26.144,24.778,22.132,25.393,19.582,23.051,17.884,18.344,7.2783,14.236,9.0354,3.5718,2.4567,-2.5961,2.5595,-3.6115,3.583,3.242,1.4517,6.6174,6.0545,11.136,16.348,20.796,14.526,17.408,25.953,28.65,27.904,-62.688
29.999,27.929,25.861,23.791,21.723,19.657,17.588,15.519,13.45,11.38,9.3081,7.2391,5.1668,3.0979,1.0292,1.0327,3.1029,5.1719,7.2415,9.307,11.376,13.445,15.515,17.587,19.657,21.729,23.799,25.878,27.959,30.065
30.102,28.095,25.843,23.864,21.843,19.646,17.405,15.098,13.264,10.941,9.3608,7.1791,4.1616,1.887,0.96291,1.031,3.3291,4.5748,6.5249,9.1801,11.39,13.139,15.359,17.661,19.185,20.482,21.697,27.45,27.004,4.2709
30.004,27.933,25.864,23.796,21.731,19.663,17.598,15.521,13.451,11.383,9.3161,7.2483,5.1762,3.1155,1.043,1.0344,3.0997,5.164,7.2338,9.2963,11.347,13.364,15.346,17.272,19.153,20.761,22.842,24.954,21.932,55.135
29.956,27.882,25.842,23.799,21.716,19.656,17.558,15.477,13.4,11.366,9.3015,7.2247,5.1582,3.0889,1.0273,1.0325,3.1013,5.1773,7.2484,9.3128,11.373,13.432,15.496,17.589,19.583,21.572,23.369,25.038,22.415,50.441
30.012,27.929,25.852,23.808,21.725,19.641,17.566,15.491,13.429,11.37,9.3073,7.2462,5.1546,3.0895,1.0196,1.0225,3.0817,5.122,7.1882,9.3056,11.323,13.295,15.277,17.118,19.135,21.022,22.898,24.955,22.259,51.724
30.012,27.925,25.878,23.801,21.753,19.692,17.586,15.505,13.455,11.394,9.3265,7.251,5.1712,3.1032,1.0212,1.0524,3.1118,5.1769,7.2414,9.3182,11.354,13.408,15.509,17.562,19.68,21.765,23.929,26.3,29.355,35.225
29.69,27.689,25.766,23.796,21.611,19.703,17.419,15.258,13.458,10.98,9.4182,6.7968,5.1012,3.0954,0.73148,1.444,2.6434,5.5198,6.0212,9.6605,11.452,11.378,16.188,17.383,20.443,22.527,23.673,25.647,26.569,28.862
30.01,27.931,25.866,23.794,21.73,19.664,17.609,15.525,13.467,11.385,9.2773,7.2243,5.1554,3.1421,1.0123,1.0549,3.1233,5.2023,7.2533,9.3342,11.398,13.461,15.47,17.531,19.682,21.799,23.678,25.073,19.387,86.947
30.001,27.934,25.863,23.792,21.723,19.654,17.587,15.515,13.448,11.378,9.3081,7.24,5.1703,3.1028,1.0343,1.0335,3.1014,5.1704,7.2406,9.3106,11.382,13.45,15.523,17.591,19.662,21.742,23.836,25.983,28.253,30.913
30,27.931,25.861,23.793,21.724,19.655,17.586,15.518,13.449,11.38,9.3101,7.2417,5.1724,3.1037,1.0352,1.0342,3.1018,5.1731,7.2405,9.3096,11.378,13.442,15.505,17.546,19.541,21.425,22.999,22.2,35.206,97.991
29.994,27.93,25.848,23.789,21.726,19.65,17.577,15.509,13.442,11.375,9.2913,7.2243,5.1523,3.103,1.0331,1.0257,3.0919,5.1547,7.213,9.2595,11.336,13.385,15.452,17.457,19.379,21.117,21.776,27.49,34.436,85.791
29.988,27.916,25.853,23.781,21.713,19.645,17.581,15.509,13.443,11.374,9.3211,7.2506,5.1774,3.1002,1.0311,1.0327,3.1034,5.1672,7.2359,9.3083,11.367,13.443,15.514,17.579,19.655,21.723,23.789,25.853,27.912,29.943
30.001,27.931,25.856,23.794,21.726,19.652,17.588,15.525,13.452,11.376,9.311,7.2452,5.1823,3.1084,1.0332,1.0279,3.0949,5.1685,7.2336,9.3033,11.374,13.44,15.504,17.592,19.692,21.831,24.104,26.61,30.175,39.812
30.001,27.929,25.861,23.795,21.726,19.654,17.585,15.519,13.444,11.377,9.3112,7.2407,5.172,3.1035,1.032,1.0315,3.106,5.1751,7.2386,9.3048,11.375,13.446,15.508,17.559,19.605,21.596,23.429,24.955,20.401,72.728
30.287,28.003,25.947,23.739,21.777,19.075,16.264,13.915,13.3,11.482,9.0496,7.36,4.6494,2.9625,0.84413,0.50462,3.089,5.2358,7.2841,9.3704,10.106,12.439,14.957,16.564,18.381,19.861,24.049,24.53,27.13,-69.738
30.021,27.94,25.838,23.782,21.697,19.641,17.596,15.502,13.445,11.39,9.3214,7.2821,5.2095,3.0566,0.94176,0.98412,3.0188,5.1085,7.2253,9.1988,11.18,13.264,15.396,17.512,19.691,21.911,24.295,27.297,33.182,68.485
23.963,36.996,19.513,19.093,33.466,15.676,14.763,4.405,22.772,4.6985,1.3125,7.1213,11.23,-10.036,-4.5956,-3.5073,-5.9572,6.3147,12.467,15.998,13.898,6.026,17.683,24.017,19.403,14.046,14.316,18.211,10.249,-24.234
30.017,28.054,25.89,23.903,21.709,19.7,17.61,15.563,13.392,11.287,9.1229,7.1729,5.1169,3.1238,1.1459,1.174,3.0981,5.2177,7.1917,9.3385,11.439,13.392,15.372,17.506,19.601,21.608,23.719,25.156,24.915,34.546
30.007,27.936,25.864,23.799,21.733,19.66,17.585,15.526,13.451,11.385,9.3164,7.2467,5.1756,3.1021,1.0297,1.0162,3.1019,5.1723,7.2456,9.3062,11.382,13.44,15.479,17.51,19.582,21.458,23.103,23.225,31.014,46.23
29.901,27.824,25.767,23.637,21.568,19.482,17.352,15.314,13.251,11.178,9.1005,7.0624,4.9623,2.9504,0.82805,0.86994,3.1052,5.2455,7.252,9.2986,11.224,13.186,15.358,17.512,19.445,21.41,23.307,24.955,22.04,53.884
