-30.027,-28.089,-25.781,-23.827,-21.734,-19.586,-17.7,-15.518,-13.308,-11.257,-9.2621,-7.2557,-5.1541,-2.999,-1.0271,1.0373,3.1393,5.2054,7.1181,9.3815,11.394,13.633,15.571,17.498,19.659,21.79,23.677,25.999,27.901,30.035
-31.461,-28.45,-25.045,-23.245,-22.544,-19.999,-17.875,-15.262,-14.771,-10.08,-9.1762,-7.0472,-6.3996,-2.794,-1.7556,-1.9504,3.6568,5.539,5.7455,7.3923,11.876,14.786,14.098,15.334,18.289,22.142,22.912,22.949,28.841,29.635
-29.853,-28.059,-26.004,-23.716,-21.173,-19.225,-17.485,-16.151,-13.391,-11.614,-8.8178,-7.2528,-5.5447,-3.5264,-1.9205,0.55335,3.3129,4.8612,7.534,9.0572,10.85,13.43,15.7,17.625,19.577,22.321,24.292,25.878,28.617,29.87
-29.995,-27.796,-26.099,-23.888,-21.316,-19.502,-17.583,-15.572,-13.364,-11.27,-9.0929,-7.2606,-5.3584,-2.9272,-1.1373,1.1555,3.1063,4.9848,7.6632,9.4953,11.276,13.554,15.461,17.623,19.888,21.561,23.431,26.129,28.102,29.982
-29.887,-25.464,-25.872,-22.555,-23.785,-18.641,-16.432,-14.851,-14.454,-12.59,-10.96,-5.9121,-5.5564,-2.6451,1.9216,0.72805,4.5982,3.4847,7.4016,7.4376,12.216,13.452,16.063,15.988,20.37,19.175,22.15,25.556,26.121,29.205
-30.573,-27.558,-26.128,-24.14,-21.835,-19.628,-18.053,-16.409,-13.361,-11.95,-9.524,-8.0968,-5.0858,-2.3957,-1.1391,1.0298,3.9377,4.9889,6.7462,9.3814,12.318,13.127,15.802,16.161,20.465,20.596,23.337,25.189,28.012,29.756
-30.113,-28.343,-26.464,-24.016,-21.955,-19.714,-17.634,-15.901,-13.287,-10.593,-8.4753,-6.7791,-5.0841,-2.882,-1.3789,0.42737,2.629,4.9764,7.6624,8.725,12.041,12.369,16.263,16.514,20.364,20.676,23.998,25.87,27.006,28.691
-35.842,-27.575,-35.921,-25.101,-22.25,-19.241,-21.329,-17.524,-13.942,-10.907,-8.1269,-5.4348,-5.3918,-5.2089,5.0035,2.0653,5.5642,8.6024,5.3578,10.731,8.6758,12.838,12.217,15.917,22.259,25.416,29.034,18.261,26.517,32.863
-29.802,-28.209,-25.708,-23.983,-21.803,-19.329,-17.43,-14.73,-13.339,-11.726,-9.7379,-7.4187,-5.1011,-3.3624,-1.0477,1.2128,2.8272,5.2635,7.5711,9.835,11.409,13.425,15.409,18.096,19.333,22.186,24.223,26.033,27.484,29.973
-29.913,-27.778,-26.109,-23.787,-21.505,-19.633,-17.436,-15.641,-13.771,-11.111,-9.1588,-7.5701,-5.1639,-2.9956,-1.1833,1.3097,3.0176,5.0432,7.6429,9.1811,11.612,13.665,15.253,17.636,19.588,21.618,23.931,25.849,27.666,29.812
-30.302,-27.949,-26.042,-23.405,-21.326,-20.066,-18.526,-15.171,-13.211,-11.273,-8.535,-7.2241,-4.6999,-3.771,-1.1787,1.2027,3.7346,4.6735,7.5345,9.6952,11.277,13.427,15.715,17.23,20.012,21.554,23.772,25.771,28.188,30.01
-29.957,-27.874,-25.897,-23.755,-21.695,-19.625,-17.568,-15.54,-13.416,-11.372,-9.2596,-7.1828,-5.158,-3.1642,-1.0261,0.99368,3.1358,5.1997,7.2435,9.3414,11.336,13.517,15.521,17.515,19.729,21.64,23.786,25.833,27.981,30.04
